taxon.name,taxon.id,lat,lon,id,site,geometry,presence,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1,moisture,max_temp,min_temp,wind
Umbilicus rupestris,129454,37.3861144827,-6.0034058287,266270735,266270735,"c(-6.0034058287, 37.3861144827)",1,0.4318329989910126,26.650000000000034,5.850000000000023,1.925,0.4318329989910126,26.650000000000034,5.850000000000023,1.925
Umbilicus rupestris,129454,36.658676704,-6.1114065349,266342318,266342318,"c(-6.1114065349, 36.658676704)",1,0.48793503642082214,25.250000000000057,6.750000000000057,3.34,0.48793503642082214,25.250000000000057,6.750000000000057,3.34
Umbilicus rupestris,129454,38.765162,-9.38157903,266400140,266400140,"c(-9.38157903, 38.765162)",1,1.3523099422454834,19.05000000000001,10.150000000000034,3.043,1.3523099422454834,19.05000000000001,10.150000000000034,3.043
Umbilicus rupestris,129454,39.8286158169,2.8852660474,267185760,267185760,"c(2.8852660474, 39.8286158169)",1,1.1351290941238403,22.950000000000045,6.050000000000011,3.1270000000000002,1.1351290941238403,22.950000000000045,6.050000000000011,3.1270000000000002
Umbilicus rupestris,129454,38.7623434865,-9.2367579283,267488362,267488362,"c(-9.2367579283, 38.7623434865)",1,0.9442296624183655,20.250000000000057,8.750000000000057,3.078,0.9442296624183655,20.250000000000057,8.750000000000057,3.078
Umbilicus rupestris,129454,38.7744666667,-9.1167945,267875872,267875872,"c(-9.1167945, 38.7744666667)",1,0.7512463331222534,21.250000000000057,8.150000000000034,2.439,0.7512463331222534,21.250000000000057,8.150000000000034,2.439
Umbilicus rupestris,129454,35.9032216667,-5.368995,271557866,271557866,"c(-5.368995, 35.9032216667)",1,1.031675934791565,21.850000000000023,11.150000000000034,5.2780000000000005,1.031675934791565,21.850000000000023,11.150000000000034,5.2780000000000005
Umbilicus rupestris,129454,38.7059849691,-9.2498406628,271927433,271927433,"c(-9.2498406628, 38.7059849691)",1,0.9178809523582458,20.350000000000023,9.650000000000034,3.291,0.9178809523582458,20.350000000000023,9.650000000000034,3.291
Umbilicus rupestris,129454,42.6712792,9.42967,272444679,272444679,"c(9.42967, 42.6712792)",1,1.2541983127593994,22.850000000000023,8.350000000000023,2.217,1.2541983127593994,22.850000000000023,8.350000000000023,2.217
Umbilicus rupestris,129454,41.93298835,12.50469632,273184547,273184547,"c(12.50469632, 41.93298835)",1,0.7228332757949829,24.150000000000034,3.250000000000057,1.991,0.7228332757949829,24.150000000000034,3.250000000000057,1.991
Umbilicus rupestris,129454,42.8764921028,-8.5511845036,27573676,27573676,"c(-8.5511845036, 42.8764921028)",1,2.101914167404175,18.150000000000034,4.250000000000057,3.233,2.101914167404175,18.150000000000034,4.250000000000057,3.233
Umbilicus rupestris,129454,41.6819343567,-8.8289165497,280806946,280806946,"c(-8.8289165497, 41.6819343567)",1,2.1109228134155273,19.150000000000034,7.650000000000034,3.432,2.1109228134155273,19.150000000000034,7.650000000000034,3.432
Umbilicus rupestris,129454,38.9127216667,-6.3391966667,281361683,281361683,"c(-6.3391966667, 38.9127216667)",1,0.4176885783672333,25.850000000000023,4.150000000000034,2.269,0.4176885783672333,25.850000000000023,4.150000000000034,2.269
Umbilicus rupestris,129454,39.0563778333,-7.6677283333,291596700,291596700,"c(-7.6677283333, 39.0563778333)",1,0.5177875757217407,23.450000000000045,4.9500000000000455,3.112,0.5177875757217407,23.450000000000045,4.9500000000000455,3.112
Umbilicus rupestris,129454,49.6432444444,-1.6240861111,294536459,294536459,"c(-1.6240861111, 49.6432444444)",1,1.6349499225616455,16.650000000000034,4.9500000000000455,4.249,1.6349499225616455,16.650000000000034,4.9500000000000455,4.249
Umbilicus rupestris,129454,49.6644555556,-1.6989666667,294537033,294537033,"c(-1.6989666667, 49.6644555556)",1,1.7520263195037842,16.450000000000045,5.050000000000011,4.107,1.7520263195037842,16.450000000000045,5.050000000000011,4.107
Umbilicus rupestris,129454,49.6668888889,-1.7140138889,295346268,295346268,"c(-1.7140138889, 49.6668888889)",1,1.7618998289108276,16.450000000000045,5.250000000000057,5.319,1.7618998289108276,16.450000000000045,5.250000000000057,5.319
Umbilicus rupestris,129454,37.2864927017,-8.5540961617,296986291,296986291,"c(-8.5540961617, 37.2864927017)",1,0.8004711866378784,22.05000000000001,6.150000000000034,3.789,0.8004711866378784,22.05000000000001,6.150000000000034,3.789
Umbilicus rupestris,129454,56.3319271997,-6.3942595997,297856183,297856183,"c(-6.3942595997, 56.3319271997)",1,6.1157755851745605,13.150000000000034,5.150000000000034,7.191,6.1157755851745605,13.150000000000034,5.150000000000034,7.191
Umbilicus rupestris,129454,49.7129472222,-2.2189361111,303916899,303916899,"c(-2.2189361111, 49.7129472222)",1,2.735825538635254,15.750000000000057,6.4500000000000455,6.33,2.735825538635254,15.750000000000057,6.4500000000000455,6.33
Umbilicus rupestris,129454,49.4679277778,-2.4483305556,303920189,303920189,"c(-2.4483305556, 49.4679277778)",1,2.6138510704040527,15.950000000000045,6.650000000000034,6.167,2.6138510704040527,15.950000000000045,6.650000000000034,6.167
Umbilicus rupestris,129454,49.4677861111,-2.4483388889,303920192,303920192,"c(-2.4483388889, 49.4677861111)",1,2.6138510704040527,15.950000000000045,6.650000000000034,6.167,2.6138510704040527,15.950000000000045,6.650000000000034,6.167
Umbilicus rupestris,129454,49.4339444444,-2.3586611111,304167141,304167141,"c(-2.3586611111, 49.4339444444)",1,2.7348597049713135,15.750000000000057,6.250000000000057,6.402,2.7348597049713135,15.750000000000057,6.250000000000057,6.402
Umbilicus rupestris,129454,49.4354805556,-2.35405,304169201,304169201,"c(-2.35405, 49.4354805556)",1,2.76068115234375,15.850000000000023,6.350000000000023,6.604,2.76068115234375,15.850000000000023,6.350000000000023,6.604
