taxon_name,genus_name,tree_sp,epi_count,epi_lat,epi_lon,dbh,taxon_rank,family,setting,species,mode_key,mode_label,n_modes,source,dispersal_agent_summary
Lonicera ligustrina,Lonicera,,1,50.1269956,8.6585066,NA,species,Caprifoliaceae,,Lonicera ligustrina,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Lonicera ligustrina yunnanensis,Lonicera,,1,50.1210370202,8.6883779701,0.4,variety,Caprifoliaceae,Urban,Lonicera ligustrina yunnanensis,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Pleopeltis ecklonii,Pleopeltis,,1,-28.636,28.9599,NA,species,Polypodiaceae,,Pleopeltis ecklonii,anemochorous,Anemochorous,1,TRY_FamilyFill,wind
Hiya distans,Hiya,Phoenix canariensis,1,-37.1677294796,175.5572398658,NA,species,Dennstaedtiaceae,,Hiya distans,anemochorous,Anemochorous,1,TRY_FamilyFill,wind
Hiya distans,Hiya,Pukatea,1,-37.2169423908,175.028146145,NA,species,Dennstaedtiaceae,,Hiya distans,anemochorous,Anemochorous,1,TRY_FamilyFill,wind
Apioideae,,Hesperocyparis macrocarpa,1,48.6355222222,-1.5119194444,1.5,subfamily,Apiaceae,Urban,Apioideae,NA,NA,NA,NA,NA
Apioideae,,,1,57.9281,11.619619,NA,subfamily,Apiaceae,,Apioideae,NA,NA,NA,NA,NA
Apioideae,,,1,51.5616571323,6.3476023921,NA,subfamily,Apiaceae,,Apioideae,NA,NA,NA,NA,NA
Apioideae,,Salix,7,52.1588944444,4.5305055556,0.4,subfamily,Apiaceae,Urban,Apioideae,NA,NA,NA,NA,NA
Apioideae,,Salix,1,52.1272777778,4.4647805556,0.56,subfamily,Apiaceae,Urban,Apioideae,NA,NA,NA,NA,NA
Pinus,Pinus,Palm,1,36.9990966667,-122.0224983333,NA,subgenus,Pinaceae,Urban,Pinus,anemochorous_myrmecochorous,Mixed,2,TRY_GenusFill,mixed
Lysimachia arvensis,Lysimachia,Phoenix canariensis,1,43.3698916667,-1.779,1,species,Primulaceae,Urban,Lysimachia arvensis,unassisted,Unassisted,1,TRY_GenusFill,unassisted
Tetrarrhena juncea,Tetrarrhena,,1,-38.827975,145.95935,0.5,species,Poaceae,Rural,Tetrarrhena juncea,NA,NA,NA,NA,NA
Pittocaulon praecox,Pittocaulon,,1,19.58784505,-99.0849053364,NA,species,Asteraceae,,Pittocaulon praecox,NA,NA,NA,NA,NA
Pittocaulon praecox,Pittocaulon,Buddleja cordata,1,19.3135870702,-99.181088218,NA,species,Asteraceae,Urban,Pittocaulon praecox,NA,NA,NA,NA,NA
Pittocaulon praecox,Pittocaulon,Cactus,1,19.281325,-99.041899,NA,species,Asteraceae,,Pittocaulon praecox,NA,NA,NA,NA,NA
Pittocaulon praecox,Pittocaulon,,1,18.330378,-97.497053,NA,species,Asteraceae,,Pittocaulon praecox,NA,NA,NA,NA,NA
Pilea tatamensis,Pilea,,1,5.49371,-75.8499439722,NA,species,Urticaceae,,Pilea tatamensis,unassisted,Unassisted,1,TRY_GenusFill,unassisted
Gavilea litoralis,Gavilea,,1,-38.7197523,-72.6175192,NA,species,Orchidaceae,,Gavilea litoralis,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_FamilyFill,mixed
Gavilea litoralis,Gavilea,,1,-39.8399783539,-73.2456309789,NA,species,Orchidaceae,,Gavilea litoralis,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_FamilyFill,mixed
Gavilea litoralis,Gavilea,Nothofagus obliqua,1,-39.8401318014,-73.2457356111,NA,species,Orchidaceae,Urban,Gavilea litoralis,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_FamilyFill,mixed
Gavilea litoralis,Gavilea,,1,-39.8399966667,-73.24575,NA,species,Orchidaceae,,Gavilea litoralis,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_FamilyFill,mixed
Gavilea litoralis,Gavilea,,1,-39.8400102703,-73.2457205583,NA,species,Orchidaceae,,Gavilea litoralis,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_FamilyFill,mixed
Gavilea litoralis,Gavilea,,1,-39.834410054,-73.2410015166,NA,species,Orchidaceae,,Gavilea litoralis,anemochorous_myrmecochorous_unassisted,Mixed,3,TRY_FamilyFill,mixed
Cardamine dolichostyla,Cardamine,,1,-38.6943122986,176.1628252431,NA,species,Brassicaceae,Rural,Cardamine dolichostyla,ballochorous,Ballochorous,1,TRY_GenusFill,ballistic
Columnea sanguinea,Columnea,tree fern,1,19.7618566667,-70.7103833333,NA,species,Gesneriaceae,,Columnea sanguinea,epizoochorous_myrmecochorous,Mixed,2,TRY_FamilyFill,animal
Benthamina alyxifolia,Benthamina,,1,-26.6349083333,152.9423666667,NA,species,Loranthaceae,,Benthamina alyxifolia,NA,NA,NA,NA,NA
Torenia crustacea,Torenia,Quercus,1,27.52103,-82.3990466667,NA,species,Linderniaceae,,Torenia crustacea,freshwater-hydrochorous_unassisted,Mixed,2,TRY,mixed
Astelia samoense,Astelia,unclear,1,-13.9370133333,-171.7497116667,NA,species,Asteliaceae,Optional,Astelia samoense,NA,NA,NA,NA,NA
Telmatoblechnum serrulatum,Telmatoblechnum,Palm,1,27.2704468246,-82.5608215321,NA,species,Blechnaceae,,Telmatoblechnum serrulatum,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Berberis japonica,Berberis,,1,36.7461,139.6172,0.5,species,Berberidaceae,Rural,Berberis japonica,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Burmeistera vulgaris,Burmeistera,unclear,1,9.5499333333,-83.7906,NA,species,Campanulaceae,Rural,Burmeistera vulgaris,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Sedum hakonense,Sedum,Tilia japonica,1,35.5781894027,139.1735960257,0.5,species,Crassulaceae,Optional,Sedum hakonense,NA,NA,NA,NA,NA
Hosta longipes longipes,Hosta,,1,35.474534,139.1628398,NA,variety,Asparagaceae,,Hosta longipes longipes,endozoochorous,Endozoochorous,1,TRY_FamilyFill,animal
Stellaria apetala,Stellaria,,1,50.3666885556,8.7390866103,NA,species,Caryophyllaceae,Urban,Stellaria apetala,NA,NA,NA,NA,NA
Stellaria apetala,Stellaria,,1,50.3666885556,8.7390866103,NA,species,Caryophyllaceae,Urban,Stellaria apetala,NA,NA,NA,NA,NA
Trichocereus terscheckii,Trichocereus,Prosopis,1,-24.8773508084,-65.6574491319,2,species,Cactaceae,,Trichocereus terscheckii,NA,NA,NA,NA,NA
Trichocereus terscheckii,Trichocereus,,3,-28.2805326842,-65.6726036874,1.5,species,Cactaceae,Rural,Trichocereus terscheckii,NA,NA,NA,NA,NA
Trichocereus terscheckii,Trichocereus,Prosopis,4,-30.619499196,-67.5072695009,0.8,species,Cactaceae,Rural,Trichocereus terscheckii,NA,NA,NA,NA,NA
Trichocereus terscheckii,Trichocereus,Prosopis,2,-30.6342035322,-67.5497470217,0.8,species,Cactaceae,Rural,Trichocereus terscheckii,NA,NA,NA,NA,NA
Aria edulis,Aria,Populus,1,53.5086972222,7.962175,0.7,species,Rosaceae,Rural,Aria edulis,NA,NA,NA,NA,NA
Utricularia moniliformis,Utricularia,,1,6.83922,80.81224,NA,species,Lentibulariaceae,,Utricularia moniliformis,unassisted,Unassisted,1,TRY_GenusFill,unassisted
Machaerium microphyllum,Machaerium,Annona glabra,1,9.1996559722,-79.811653,NA,species,Fabaceae,,Machaerium microphyllum,anemochorous,Anemochorous,1,TRY,wind
Machaerium microphyllum,Machaerium,Annona glabra,1,9.168623,-79.8330009722,NA,species,Fabaceae,Rural,Machaerium microphyllum,anemochorous,Anemochorous,1,TRY,wind
Machaerium microphyllum,Machaerium,Annona glabra,1,9.2001165,-79.8117321,0.15,species,Fabaceae,Rural,Machaerium microphyllum,anemochorous,Anemochorous,1,TRY,wind
Paphia meiniana,Paphia,,1,-16.504388,145.271392,NA,species,Ericaceae,,Paphia meiniana,NA,NA,NA,NA,NA
Pagothyra maculata,Pagothyra,unclear,1,4.0793716667,-52.683839999999996,NA,species,Gesneriaceae,Rural,Pagothyra maculata,epizoochorous_myrmecochorous,Mixed,2,TRY_FamilyFill,animal
Cyclopogon congestus,Cyclopogon,,1,-24.8611816667,-51.896245,NA,species,Orchidaceae,Rural,Cyclopogon congestus,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Cyclopogon congestus,Cyclopogon,,1,-24.861385,-51.89633,NA,species,Orchidaceae,Rural,Cyclopogon congestus,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Cyclopogon congestus,Cyclopogon,,1,-13.129925,-73.4639999722,NA,species,Orchidaceae,Rural,Cyclopogon congestus,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Cyclopogon congestus,Cyclopogon,,1,-25.5340269066,-54.1338118538,NA,species,Orchidaceae,Rural,Cyclopogon congestus,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Cyclopogon congestus,Cyclopogon,,1,-25.6229654252,-54.465163294,NA,species,Orchidaceae,Rural,Cyclopogon congestus,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Hydrangea arguta,Hydrangea,Palmae,1,21.4639683655,-157.8117188461,NA,species,Hydrangeaceae,Urban,Hydrangea arguta,endozoochorous_epizoochorous_anemochorous,Mixed,3,TRY_GenusFill,mixed
Hydrangea hydrangeoides,Hydrangea,,2,36.7187027778,139.47535,0.8,species,Hydrangeaceae,Rural,Hydrangea hydrangeoides,endozoochorous_epizoochorous_anemochorous,Mixed,3,TRY_GenusFill,mixed
Colocasieae,,Enterolobium contortisiliquium,1,21.929254,101.2538519722,NA,tribe,Araceae,,Colocasieae,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Colocasieae,,Enterolobium contortisiliquium,1,21.929254,101.2538519722,1,tribe,Araceae,Urban,Colocasieae,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Colocasieae,,Palm,1,21.931739,101.2517639722,0.3,tribe,Araceae,Urban,Colocasieae,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Colocasieae,,,1,21.932224,101.2487129722,0.5,tribe,Araceae,Urban,Colocasieae,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Colocasieae,,,1,21.928384,101.258232,0.4,tribe,Araceae,Urban,Colocasieae,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Calamagrostis arenaria,Calamagrostis,,1,52.1369527778,4.3329222222,NA,species,Poaceae,,Calamagrostis arenaria,NA,NA,NA,NA,NA
Anemonoides nemorosa,Anemonoides,Fagus sylvatica,1,50.1144861111,1.7438222222,0.62,species,Ranunculaceae,Rural,Anemonoides nemorosa,NA,NA,NA,NA,NA
Ruberta,Geranium,Phoenix canariensis,1,49.1883444444,-2.1695,0.5,section,Geraniaceae,Urban,Ruberta,NA,NA,NA,NA,NA
Alnus glutinosa,Alnus,Salix,1,50.1348805556,1.7417694444,1.1,species,Betulaceae,Rural,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Alnus glutinosa,Alnus,,1,51.5597638889,6.3531277778,NA,species,Betulaceae,,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Alnus glutinosa,Alnus,,1,57.863075,12.0033583333,NA,species,Betulaceae,,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Alnus glutinosa,Alnus,,1,55.7038305556,13.1943222222,NA,species,Betulaceae,,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Alnus glutinosa,Alnus,Salix,1,51.1393888889,2.7169138889,0.41,species,Betulaceae,Urban,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Alnus glutinosa,Alnus,Salix,2,51.1394527778,2.7170305556,0.37,species,Betulaceae,Urban,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Alnus glutinosa,Alnus,Salix,1,51.1394833333,2.7170416667,0.33,species,Betulaceae,Urban,Alnus glutinosa,freshwater-hydrochorous,Freshwater-hydrochorous,1,EuDiS,water
Taraxacum,Taraxacum,Acer pseudoplatanus,1,51.073725,-1.7975555556,0.5,section,Asteraceae,Urban,Taraxacum,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Taraxacum,Taraxacum,,1,51.5027861111,3.624,NA,section,Asteraceae,,Taraxacum,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Taraxacum,Taraxacum,Acer sp.,1,49.6000793076,7.0234812178,0.25,section,Asteraceae,Rural,Taraxacum,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Taraxacum,Taraxacum,,1,51.7936444444,10.3363611111,NA,section,Asteraceae,,Taraxacum,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Taraxacum,Taraxacum,Fraxinus excelsior,1,51.628370163,10.4123921899,1.1,section,Asteraceae,Rural,Taraxacum,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Echeveria australis,Echeveria,,1,9.8308633333,-84.1315966667,NA,species,Crassulaceae,,Echeveria australis,NA,NA,NA,NA,NA
Alnus lusitanica,Alnus,Populus nigra,1,43.3579138889,-1.8018861111,0.6,species,Betulaceae,Urban,Alnus lusitanica,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Alnus lusitanica,Alnus,Phoenix canariensis,2,43.3672222222,-1.7948361111,1,species,Betulaceae,Urban,Alnus lusitanica,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Thaumatophyllum bipinnatifidum,Thaumatophyllum,,1,-22.8015550773,-44.1225027838,NA,species,Araceae,,Thaumatophyllum bipinnatifidum,endozoochorous_epizoochorous_myrmecochorous_human-mediated,Mixed,4,TRY_FamilyFill,animal
Peperomia japonica,Peperomia,,1,24.6567786,121.5999617,NA,species,Piperaceae,,Peperomia japonica,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Peperomia japonica,Peperomia,,1,24.6692616667,121.5561,NA,species,Piperaceae,,Peperomia japonica,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Peperomia japonica,Peperomia,,1,24.7804254,121.4993495,NA,species,Piperaceae,,Peperomia japonica,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Peperomia japonica,Peperomia,,1,23.3294797,121.2251488,NA,species,Piperaceae,,Peperomia japonica,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Peperomia japonica,Peperomia,,1,22.614744,120.953111,NA,species,Piperaceae,,Peperomia japonica,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Peperomia japonica,Peperomia,,1,22.7663694444,120.6964166667,NA,species,Piperaceae,,Peperomia japonica,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Rhodiola chrysanthemifolia,Rhodiola,unclear,1,28.20744199,85.31458549,NA,species,Crassulaceae,Optional,Rhodiola chrysanthemifolia,freshwater-hydrochorous_ballochorous_unassisted,Mixed,3,TRY_GenusFill,mixed
Passiflora quimbayensis,Passiflora,,1,4.9705766039,-75.6914765466,NA,species,Passifloraceae,Rural,Passiflora quimbayensis,myrmecochorous,Myrmecochorous,1,TRY_GenusFill,animal
Persea barbujana,Persea,,1,28.4814896309,-16.3163719699,NA,species,Lauraceae,,Persea barbujana,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Rabelera holostea,Rabelera,Quercus,1,53.202348,8.228498,0.6,species,Caryophyllaceae,Rural,Rabelera holostea,NA,NA,NA,NA,NA
Reichardia famarae,Reichardia,palm,1,29.1064737807,-13.5283742523,NA,species,Asteraceae,,Reichardia famarae,anemochorous_unassisted,Mixed,2,TRY_GenusFill,mixed
Reichardia famarae,Reichardia,palm,1,29.10640693,-13.5284272647,NA,species,Asteraceae,,Reichardia famarae,anemochorous_unassisted,Mixed,2,TRY_GenusFill,mixed
Selenicereus undatus,Selenicereus,,1,21.29748439,-157.80984364,NA,species,Cactaceae,,Selenicereus undatus,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Lomariocycas magellanica,Lomariocycas,Fitzroya cupressoides,1,-41.5801068777,-72.573918801,0.8,species,Blechnaceae,Rural,Lomariocycas magellanica,anemochorous,Anemochorous,1,TRY_FamilyFill,wind
Fuchsia × bacillaris,Fuchsia,Salix,1,-37.7766883333,175.3580333333,NA,hybrid,Onagraceae,Optional,Fuchsia × bacillaris,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Fuchsia × bacillaris,Fuchsia,?,1,-37.77672,175.3580166667,NA,hybrid,Onagraceae,Urban,Fuchsia × bacillaris,endozoochorous_epizoochorous,Mixed,2,TRY_GenusFill,animal
Coleus,Coleus,Mangifera indica,2,21.929261,101.253711,1,genus,Lamiaceae,Urban,Coleus,NA,NA,NA,NA,NA
Boerhavia burbidgeana,Boerhavia,Eucalyptus sp.,1,-14.4781,132.2596,NA,species,Nyctaginaceae,Urban,Boerhavia burbidgeana,epizoochorous_myrmecochorous,Mixed,2,TRY_GenusFill,animal
Pterostylis orbiculata,Pterostylis,Macrozamia,1,-31.78724093,115.87645072,NA,species,Orchidaceae,Urban,Pterostylis orbiculata,anemochorous,Anemochorous,1,TRY_GenusFill,wind
Stellaria media,Stellaria,,1,51.0416138889,3.7068638889,NA,complex,Caryophyllaceae,,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Stellaria media,Stellaria,,1,62.4730186389,6.161448,NA,complex,Caryophyllaceae,,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Stellaria media,Stellaria,,1,58.96845625,5.7313398889,NA,complex,Caryophyllaceae,,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Stellaria media,Stellaria,,1,49.5508722222,21.8518222222,NA,complex,Caryophyllaceae,,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Stellaria media,Stellaria,,1,50.0312461086,8.1374636039,NA,complex,Caryophyllaceae,,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Stellaria media,Stellaria,hänge birke,1,50.1367924183,8.7046722333,NA,complex,Caryophyllaceae,,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Stellaria media,Stellaria,chestnut,1,50.1063501057,8.7004959585,0.5,complex,Caryophyllaceae,Urban,Stellaria media,endozoochorous_epizoochorous_anemochorous_myrmecochorous_freshwater-hydrochorous_ballochorous_unassisted_human-mediated,Mixed,8,TRY,mixed
Rubus fruticosus,Rubus,Salix,1,50.1356916667,1.7427833333,0.5,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Salix,1,50.1332361111,1.7391555556,0.8,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Salix,1,50.1301416667,1.7365388889,0.9,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Phoenix canariensis,2,43.3335341694,-1.9341489193,0.8,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Quercus petraea,1,52.8015722222,-3.8982277778,NA,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Pinus sylvestris,1,42.6019472222,0.1195,0.8,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Acer pseudoplatanus,1,42.5955851586,0.1277160645,0.4,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Fraxinus excelsior,1,42.5913530111,-0.0230859667,0.6,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Pinus,1,49.4478833333,-2.5330972222,1,species,Rosaceae,Urban,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Castanea sativa,1,49.6592027778,-1.7017527778,0.6,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Carpinus betulus,1,50.7292111111,1.7234083333,0.5,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,,1,50.8892111111,3.5054277778,NA,species,Rosaceae,,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,,1,51.5598638889,6.3531361111,NA,species,Rosaceae,,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Salix,2,51.0900277778,2.6106972222,0.88,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Salix,1,51.0901416667,2.6108361111,1,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Rubus fruticosus,Rubus,Castanea sativa,1,43.3996408029,-4.6559947065,0.45,species,Rosaceae,Rural,Rubus fruticosus,endozoochorous_epizoochorous_freshwater-hydrochorous_unassisted_human-mediated,Mixed,5,TRY,mixed
Sedeae,,,1,40.2106231644,-8.4206751233,NA,tribe,Crassulaceae,Urban,Sedeae,NA,NA,NA,NA,NA
Cornus unalaschkensis,Cornus,,1,45.922001,-122.0491509722,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.9415997,-125.5463445,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.1432885997,-124.685201,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.0763888889,-125.3466666667,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.9419666667,-125.568855,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.1489669519,-125.9106571172,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,52.5557289967,-128.4913730592,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.9266888889,-125.5396,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.1437099869,-124.620158667,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.1349251996,-124.6973696351,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.1375548249,-124.6934746503,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.8111633333,-125.1463778333,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.811073,-125.14621,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.8109166667,-125.1458055556,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.088725,-125.8286883333,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,50.6915081765,-128.3596822923,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.144516713,-125.9124289804,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.1660812958,-125.7228837606,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.81522,-125.1195,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.0955471667,-125.8739083333,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.1349138333,-125.9040916667,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.1416083333,-124.6879583333,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,50.7756383333,-128.3985883333,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,47.8904992191,-123.2964092866,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,49.4524473909,-126.2879816605,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.9939733333,-125.6204883333,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
Cornus unalaschkensis,Cornus,,1,48.9266861111,-125.5395916667,NA,species,Cornaceae,,Cornus unalaschkensis,epizoochorous,Epizoochorous,1,TRY_GenusFill,animal
