site,taxon_name,genus_name,tree_sp,epi_count,epi_lat,epi_lon,dbh_cat,taxon_rank,total_trees,obs_count_dbh,spp_count_dbh,obs_count,spp_count,lon,lat,setting,obs_per10,spp_per10,dominanttree1,dominanttree2,dominanttree3,species,mode_key,mode_label,n_modes,source,dispersal_agent_summary
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6410888889,-2.9567777778,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6410888889,-2.9567777778,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,1,47.6411972222,-2.9568305556,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,1,47.6413,-2.9568861111,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6412888889,-2.9569611111,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6412888889,-2.9569611111,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,4,47.6411944444,-2.9569277778,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,4,47.6411944444,-2.9569277778,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,4,47.6411944444,-2.9569277778,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,4,47.6411944444,-2.9569277778,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,3,47.6412861111,-2.9570611111,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,3,47.6412861111,-2.9570611111,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,3,47.6412861111,-2.9570611111,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6412222222,-2.9572694444,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6412222222,-2.9572694444,10 - 30,species,89,31,1,61,1,-2.9570603,47.6413882,Rural,3.4831460674157304,0.11235955056179775,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6412944444,-2.9572555556,60 - 90,species,2,3,1,61,1,-2.9570603,47.6413882,Rural,15,5,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S30,Polypodium vulgare,Polypodium,Fagus sylvatica,2,47.6412944444,-2.9572555556,60 - 90,species,2,3,1,61,1,-2.9570603,47.6413882,Rural,15,5,Fagus,Picea,Pinus,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,15,47.0080111111,-2.2214805556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,2,47.0081027778,-2.2214472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,2,47.0081027778,-2.2214472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,5,47.0080083333,-2.2215916667,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,5,47.0080083333,-2.2215916667,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,5,47.0080083333,-2.2215916667,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,5,47.0080083333,-2.2215916667,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus robur,5,47.0080083333,-2.2215916667,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,1,47.0080222222,-2.2215027778,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,7,47.0079833333,-2.2216027778,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,3,47.0080027778,-2.2216638889,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,3,47.0080027778,-2.2216638889,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,3,47.0080027778,-2.2216638889,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080861111,-2.2216444444,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080861111,-2.2216444444,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080861111,-2.2216444444,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080861111,-2.2216444444,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080861111,-2.2216444444,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080861111,-2.2216444444,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080555556,-2.2217472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080555556,-2.2217472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080555556,-2.2217472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080555556,-2.2217472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080555556,-2.2217472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,6,47.0080555556,-2.2217472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,3,47.0080638889,-2.2216472222,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,3,47.0080638889,-2.2216472222,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Arbutus unedo,3,47.0080638889,-2.2216472222,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,3,47.0081111111,-2.2216472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,3,47.0081111111,-2.2216472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,3,47.0081111111,-2.2216472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0080916667,-2.2217333333,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0080916667,-2.2217333333,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0080916667,-2.2217333333,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0080916667,-2.2217333333,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081722222,-2.2217055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081722222,-2.2217055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081722222,-2.2217055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,4,47.0081722222,-2.2217055556,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.0080611111,-2.2218888889,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.0080611111,-2.2218888889,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.0080611111,-2.2218888889,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.0080611111,-2.2218888889,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,5,47.0080611111,-2.2218888889,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,10,47.0080444444,-2.2218083333,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,dead,2,47.0079388889,-2.2218472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,dead,2,47.0079388889,-2.2218472222,10 - 30,species,35,27,1,127,2,-2.2215573,47.0080376,Rural,7.714285714285714,0.2857142857142857,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,2,47.00805,-2.2217527778,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Quercus ilex,2,47.00805,-2.2217527778,60 - 90,species,3,14,1,127,2,-2.2215573,47.0080376,Rural,46.666666666666664,3.3333333333333335,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
S31,Polypodium vulgare,Polypodium,Robinia,1,47.0079694444,-2.2216722222,30 - 60,species,14,81,2,127,2,-2.2215573,47.0080376,Rural,57.857142857142854,1.4285714285714286,Quercus,Quercus,Ilex,Polypodium vulgare,anemochorous,Anemochorous,1,TRY,wind
