species_label,taxon_id,y,lon,lat,moist_rel01,maxT_rel01,minT_rel01,wind_rel01
Acer_platanoides,54763,0,24.70653439926042,64.2753521599098,0.044449906944998445,0.46557377049180476,0.4087193460490465,0.16438959894226532
Acer_platanoides,54763,0,46.00905480263384,56.63198911854819,0.03139271647770502,0.5770491803278694,0.38147138964577676,0.16284706919347733
Acer_platanoides,54763,0,-70.06593581982055,45.917524157711064,0.06402654407354763,0.5180327868852462,0.28337874659400647,0.17636256794476277
Acer_platanoides,54763,0,71.94577954777813,35.52304463273235,0.09503120055583682,0.32786885245901637,0.08446866485013689,0.3007933010136624
Acer_platanoides,54763,0,73.1164088312652,35.24275833179302,0.053464197236381614,0.5180327868852462,0.4005449591280652,0.4037020713970913
Acer_platanoides,54763,0,43.6454843631376,48.71819278838797,0.015271994676659332,0.7147540983606561,0.4822888283378745,0.27177905097693555
Acer_platanoides,54763,0,-85.49811974588518,43.59919976731109,0.03432216188008961,0.6459016393442638,0.45231607629427867,0.22498898193036582
Acer_platanoides,54763,0,27.879489404945332,45.69118231284486,0.018959828394845918,0.6950819672131162,0.6076294277929161,0.2613486117232261
Acer_platanoides,54763,0,6.957009635143635,44.46959180796196,0.05744927336214822,0.43278688524590314,0.4877384196185297,0.23262817687674453
Acer_platanoides,54763,0,84.84115079062835,55.301106143647985,0.03143303994492535,0.5344262295081971,0.168937329700273,0.22484207433524314
Acer_platanoides,54763,0,34.598322354462056,47.126923320814726,0.01742494682368458,0.6983606557377053,0.5885558583106275,0.26223005729396215
Acer_platanoides,54763,0,53.55925226812115,51.66173256855934,0.014922730042622186,0.6754098360655744,0.337874659400546,0.26325841045982085
Acer_platanoides,54763,0,25.539094614860943,44.04689504540836,0.017926295327800067,0.7442622950819687,0.6076294277929161,0.19435874834728956
Acer_platanoides,54763,0,-76.23318942660723,44.3387242352744,0.0441116455646947,0.639344262295082,0.4495912806539511,0.21140002938151906
Acer_platanoides,54763,0,-113.75670688999332,50.38956555173287,0.014910290203447286,0.5114754098360663,0.42779291553133497,0.22418099015719115
Acer_platanoides,54763,0,48.174796467662645,62.30094564429627,0.04533353975183706,0.46229508196721386,0.2643051771117164,0.1325106508006464
Acer_platanoides,54763,0,74.72629321616589,34.483496272020105,0.02462542217009128,0.5934426229508203,0.4386920980926438,0.05332745702952843
Acer_platanoides,54763,0,42.79094976411403,51.71521051134918,0.02164984156931402,0.639344262295082,0.42779291553133497,0.18334067871308948
Acer_platanoides,54763,0,35.225819130383115,60.218034923204016,0.04840490394386559,0.4688524590163939,0.39237057220708554,0.2530483325987954
Acer_platanoides,54763,0,32.940425150749405,59.9483053044523,0.04612450586245818,0.5180327868852462,0.4359673024523162,0.1657852210959307
Acer_platanoides,54763,0,-5.69122129903289,57.42054294549517,0.30596552838109586,0.3114754098360656,0.6920980926430529,0.618554429263993
