y,taxon_id,species_label,lon,lat,chelsa_ai_1981_2010_v_2_1,chelsa_bio10,chelsa_bio6,chelsa_sfc_wind_mean_1981_2010_v_2_1
1,119791,Acer_pseudoplatanus,8.197335,53.1363216667,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,119791,Acer_pseudoplatanus,2.708711,48.3419319722,0.90641188621521,18.850000000000023,0.9500000000000456,2.758
1,119791,Acer_pseudoplatanus,-0.7527309722,46.105131,1.0174473524093628,19.65000000000003,2.8500000000000227,3.1830000000000003
1,119791,Acer_pseudoplatanus,0.838638,47.391149,0.8307899236679077,19.250000000000057,1.7500000000000568,3.46
1,119791,Acer_pseudoplatanus,0.838155,47.391099,0.8307899236679077,19.250000000000057,1.7500000000000568,3.46
1,119791,Acer_pseudoplatanus,10.3422811255,51.807466514,2.427168607711792,14.250000000000057,-4.149999999999977,3.703
1,119791,Acer_pseudoplatanus,9.9954506289,54.7006231779,1.4479598999023438,16.450000000000045,0.05000000000001137,5.078
1,119791,Acer_pseudoplatanus,8.1859055556,53.0665777778,1.2606664896011353,16.850000000000023,-0.24999999999994316,4.542
1,119791,Acer_pseudoplatanus,7.9023583333,53.5745083333,1.499376893043518,16.350000000000023,0.1500000000000341,3.821
1,119791,Acer_pseudoplatanus,7.9000083333,53.5751833333,1.5199916362762451,16.350000000000023,0.25000000000005684,3.762
1,119791,Acer_pseudoplatanus,7.9472027778,53.5305416667,1.4167400598526,16.450000000000045,-0.04999999999995452,4.3100000000000005
1,119791,Acer_pseudoplatanus,7.9483361111,53.5286888889,1.4167400598526,16.450000000000045,-0.04999999999995452,4.3100000000000005
1,119791,Acer_pseudoplatanus,7.9031805556,53.5736,1.499376893043518,16.350000000000023,0.1500000000000341,3.821
1,119791,Acer_pseudoplatanus,7.9031805556,53.5736,1.499376893043518,16.350000000000023,0.1500000000000341,3.821
1,119791,Acer_pseudoplatanus,8.2075527778,53.1424888889,1.2842122316360474,16.750000000000057,-0.3499999999999659,3.234
1,119791,Acer_pseudoplatanus,8.5031305556,53.1704444444,1.232059121131897,16.850000000000023,-0.3499999999999659,5.355
1,119791,Acer_pseudoplatanus,8.126999,53.160374,1.2998979091644287,16.750000000000057,-0.3499999999999659,4.652
1,119791,Acer_pseudoplatanus,7.9361638889,53.3581083333,1.3634599447250366,16.450000000000045,-0.3499999999999659,5.368
1,119791,Acer_pseudoplatanus,8.1971851,53.1363817,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,119791,Acer_pseudoplatanus,7.9312601997,53.2624043,1.3467470407485962,16.55000000000001,-0.3499999999999659,3.541
1,119791,Acer_pseudoplatanus,8.2223777778,53.1389916667,1.2787907123565674,16.750000000000057,-0.3499999999999659,3.136
1,119791,Acer_pseudoplatanus,8.2160350997,53.1130445,1.263667345046997,16.850000000000023,-0.24999999999994316,3.501
1,119791,Acer_pseudoplatanus,8.1990912997,53.1402933,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,119791,Acer_pseudoplatanus,8.2001232997,53.139757,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.2003053,53.1398105,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.2000189997,53.1399790997,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.201308,53.139745,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.2015878997,53.1389694,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.2155178,53.1124285,1.263667345046997,16.850000000000023,-0.24999999999994316,3.501
1,119791,Acer_pseudoplatanus,8.2006864,53.1386304997,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.2000752997,53.1386785997,1.2778558731079102,16.750000000000057,-0.3499999999999659,3.218
1,119791,Acer_pseudoplatanus,8.8607724997,53.0614363997,1.1792621612548828,17.05000000000001,-0.44999999999998863,3.526
1,119791,Acer_pseudoplatanus,8.2134957518,53.1909283304,1.3262420892715454,16.650000000000034,-0.3499999999999659,3.584
1,119791,Acer_pseudoplatanus,8.2360740884,53.1696165473,1.3141425848007202,16.650000000000034,-0.3499999999999659,3.854
1,119791,Acer_pseudoplatanus,8.2482566818,53.1676501076,1.3145358562469482,16.650000000000034,-0.3499999999999659,4.371
1,119791,Acer_pseudoplatanus,8.2379374829,53.1696961881,1.3141425848007202,16.650000000000034,-0.3499999999999659,3.854
1,119791,Acer_pseudoplatanus,8.2379820833,53.1695652942,1.3141425848007202,16.650000000000034,-0.3499999999999659,3.854
1,119791,Acer_pseudoplatanus,8.2405747882,53.1700748572,1.3141425848007202,16.650000000000034,-0.3499999999999659,3.854
1,119791,Acer_pseudoplatanus,8.236458683,53.1608936762,1.302878499031067,16.750000000000057,-0.3499999999999659,3.428
1,119791,Acer_pseudoplatanus,8.2364001206,53.1608037701,1.302878499031067,16.750000000000057,-0.3499999999999659,3.428
1,119791,Acer_pseudoplatanus,8.2455884224,53.1640979213,1.304909586906433,16.650000000000034,-0.3499999999999659,3.613
1,119791,Acer_pseudoplatanus,8.2498141021,53.1316057426,1.274079442024231,16.850000000000023,-0.3499999999999659,3.384
1,119791,Acer_pseudoplatanus,8.2540964542,53.0939205004,1.257765769958496,16.850000000000023,-0.24999999999994316,4.266
1,119791,Acer_pseudoplatanus,8.221119477,53.1265578624,1.273477554321289,16.750000000000057,-0.3499999999999659,3.265
1,119791,Acer_pseudoplatanus,8.2263313042,53.1273717646,1.274537444114685,16.850000000000023,-0.3499999999999659,3.267
1,119791,Acer_pseudoplatanus,8.215913376,53.1204462494,1.2667630910873413,16.850000000000023,-0.24999999999994316,3.774
1,119791,Acer_pseudoplatanus,8.1993153409,53.1386959302,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,119791,Acer_pseudoplatanus,8.2082750818,53.1376403495,1.2799071073532104,16.750000000000057,-0.3499999999999659,3.309
1,119791,Acer_pseudoplatanus,172.63692255,-43.5272221167,0.8229967355728149,16.450000000000045,3.150000000000034,2.326
1,119791,Acer_pseudoplatanus,8.197553,53.141271,1.2777043581008911,16.750000000000057,-0.3499999999999659,3.368
1,119791,Acer_pseudoplatanus,9.1889111111,54.5071472222,1.5235919952392578,15.950000000000044,-0.8499999999999659,5.1770000000000005
1,119791,Acer_pseudoplatanus,8.673184,50.582448,0.9684709310531616,17.850000000000023,-1.6499999999999773,2.246
1,119791,Acer_pseudoplatanus,4.4653444444,52.1279111111,1.6052299737930298,16.650000000000034,1.5500000000000114,3.761
1,119791,Acer_pseudoplatanus,4.5303944444,52.158825,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218
1,119791,Acer_pseudoplatanus,4.5305083333,52.1589361111,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218
1,119791,Acer_pseudoplatanus,4.5305277778,52.1589555556,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218
1,119791,Acer_pseudoplatanus,4.5306916667,52.1591416667,1.6288158893585205,16.650000000000034,1.5500000000000114,3.218
1,119791,Acer_pseudoplatanus,4.5885111111,52.379525,1.9721384048461912,16.450000000000045,2.0500000000000114,3.295
1,119791,Acer_pseudoplatanus,4.5871472222,52.3751972222,1.9721384048461912,16.450000000000045,2.0500000000000114,3.295
1,119791,Acer_pseudoplatanus,4.6087666667,52.3854166667,1.9354627132415771,16.55000000000001,2.150000000000034,3.281
1,119791,Acer_pseudoplatanus,4.6087361111,52.3854305556,1.9354627132415771,16.55000000000001,2.150000000000034,3.281
1,119791,Acer_pseudoplatanus,4.6088722222,52.3853638889,1.9354627132415771,16.55000000000001,2.150000000000034,3.281
1,119791,Acer_pseudoplatanus,2.9223694444,51.2204805556,1.811622738838196,16.950000000000045,3.0500000000000114,3.481
1,119791,Acer_pseudoplatanus,2.9228305556,51.2204805556,1.811622738838196,16.950000000000045,3.0500000000000114,3.481
1,119791,Acer_pseudoplatanus,2.7159,51.1388138889,1.5412136316299438,16.850000000000023,2.750000000000057,4.057
1,119791,Acer_pseudoplatanus,2.7004138889,51.1313138889,1.5147943496704102,16.850000000000023,2.650000000000034,4.216
1,119791,Acer_pseudoplatanus,3.5624166667,51.5803861111,1.5677646398544312,16.950000000000045,2.3500000000000227,4.421
1,119791,Acer_pseudoplatanus,3.5623027778,51.5804555556,1.5677646398544312,16.950000000000045,2.3500000000000227,4.421
1,119791,Acer_pseudoplatanus,4.2147222222,51.6889222222,1.3044044971466064,17.150000000000034,1.0500000000000114,4.096
1,119791,Acer_pseudoplatanus,4.5228361111,52.1563638889,1.620045781135559,16.650000000000034,1.4500000000000457,3.202
1,119791,Acer_pseudoplatanus,4.6209833333,51.969325,1.3613848686218262,16.950000000000045,0.7500000000000568,3.344
1,119791,Acer_pseudoplatanus,2.5938805556,51.0882833333,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,119791,Acer_pseudoplatanus,2.5938472222,51.0882944444,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,119791,Acer_pseudoplatanus,2.5941138889,51.0881388889,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,119791,Acer_pseudoplatanus,2.5940805556,51.0882388889,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,119791,Acer_pseudoplatanus,2.5937388889,51.0883416667,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,119791,Acer_pseudoplatanus,2.5936027778,51.0882611111,1.3664231300354004,16.950000000000045,2.3500000000000227,3.86
1,119791,Acer_pseudoplatanus,2.5912472222,51.0872722222,1.3638745546340942,16.950000000000045,2.3500000000000227,4.125
1,119791,Acer_pseudoplatanus,6.2897416667,51.5247611111,1.166486382484436,17.650000000000034,0.25000000000005684,4.375
