id,tree_genus
303927790,Phoenix
303927791,Phoenix
303927793,Phoenix
303927794,Phoenix
303927795,Phoenix
303927797,Phoenix
303927798,Phoenix
303927799,Phoenix
303927972,Acer
303928060,Pinus
303928273,Pinus
303929371,Unknown
303929922,Pinus
303930087,Pinus
303941382,Pinus
303942428,Castanea
303942429,Castanea
304167141,Quercus
304167371,Acer
304167570,Fraxinus
304167698,Pinus
304167828,Quercus
304168030,Fraxinus
304168243,Hesperocyparis
304168645,Hesperocyparis
304168869,Acer
304169199,Crataegus
304169201,Crataegus
304169626,Phoenix
304169628,Phoenix
304169631,Phoenix
304170014,Cypress
304170776,Pinus
304171140,Acer
304171141,Acer
304171142,Acer
304171377,Pinus
304171738,Quercus
304172503,Quercus
304172506,Quercus
304172507,Quercus
304172769,Acer
304173668,Acer
304173669,Acer
304173670,Acer
304173673,Acer
304173985,Pinus
304173987,Pinus
304174878,Unknown
304174880,Unknown
304174882,Unknown
304175296,Quercus
304175297,Quercus
304175749,Acer
304175751,Crataegus
304175997,Phoenix
304175999,Phoenix
304176000,Phoenix
304176002,Phoenix
304176003,Phoenix
304176207,Aesculus
304176420,Prunus
304176422,Prunus
304176638,Acer
304177038,Phoenix
304177040,Phoenix
304177042,Phoenix
304177046,Phoenix
304177686,Phoenix
304177688,Phoenix
304177689,Phoenix
304178005,Yucca
304178238,Pinus
304355014,Unknown
304430151,Morella
304440646,Unknown
304508754,Unknown
304738545,Unknown
304741081,Unknown
304754745,Unknown
3047875,Treefern
304871857,Unknown
305070422,Unknown
305197054,Laurus
305206248,Populus
305206796,Populus
305207593,Crataegus
305208160,Crataegus
305243694,Crataegus
305244389,Crataegus
305249744,Crataegus
305249972,Crataegus
305252350,Hesperocyparis
305252351,Hesperocyparis
305252352,Hesperocyparis
305252357,Hesperocyparis
305252362,Hesperocyparis
305253747,Robinia
305255397,Quercus
305255398,Quercus
305255401,Laurus
305256089,Quercus
305257697,Unknown
305260201,Phoenix
305262291,Pinus
305264183,Acer
305264934,Quercus
305268921,Phoenix
305268923,Phoenix
305268926,Phoenix
305268930,Phoenix
305268933,Phoenix
305268937,Phoenix
305268939,Phoenix
305268941,Phoenix
305268947,Phoenix
305270165,Phoenix
305270166,Phoenix
305406276,Metrosideros
305462549,Phoenix
305462550,Phoenix
305462552,Phoenix
305462554,Phoenix
305463341,Unknown
305463345,Unknown
305463832,Acer
305464162,Phoenix
305464169,Phoenix
305464988,Phoenix
305464990,Phoenix
305464992,Phoenix
305464993,Phoenix
305465924,Phoenix
305465925,Phoenix
305465927,Phoenix
305465929,Phoenix
305466325,Phoenix
305466326,Phoenix
305466327,Phoenix
305466583,Phoenix
305467095,Phoenix
305467096,Phoenix
305467100,Phoenix
305467101,Phoenix
305467317,Phoenix
305467320,Phoenix
305467526,Phoenix
305467692,Phoenix
305468302,Phoenix
305468673,Phoenix
305468674,Phoenix
305711613,Phoenix
305711616,Phoenix
305712156,Phoenix
305712160,Phoenix
305712960,Acer
305712961,Acer
305712962,Acer
305712963,Acer
305712965,Acer
305713225,Dicksonia
305713624,Dicksonia
305714433,Alnus
305717753,Phoenix
305717754,Phoenix
305717755,Phoenix
305717757,Phoenix
305717759,Phoenix
305718195,Pinus
305718628,Quercus
305718824,Fagus
305719137,Acer
305719227,Fraxinus
305719476,Quercus
305719477,Quercus
305719597,Fraxinus
305721683,Phoenix
305721686,Phoenix
305721687,Phoenix
305721688,Phoenix
305721689,Phoenix
305721690,Phoenix
305721920,Acer
305722471,Acer
305722472,Acer
305722473,Acer
305722723,Acer
305723164,Acer
305723165,Acer
305723166,Acer
305723393,Quercus
305724614,Quercus
305724617,Quercus
305724618,Quercus
305724829,Fraxinus
305725113,Fagus
305725257,Fagus
305725622,Unknown
305725817,Quercus
305726202,Quercus
305726469,Quercus
305726884,Quercus
305726885,Quercus
305726887,Quercus
305726889,Quercus
305727170,Quercus
305727598,Prunus
305727860,Fraxinus
305727987,Crataegus
305728245,Quercus
305728409,Quercus
305729864,Unknown
305730665,Acer
305730667,Acer
305730782,Alnus
305731001,Phoenix
305731002,Phoenix
305731003,Phoenix
305731480,Phoenix
305731481,Phoenix
305731617,Phoenix
305731805,Phoenix
305731807,Phoenix
305732210,Phoenix
305732357,Phoenix
305732885,Ulmus
305732889,Ulmus
305733171,Quercus
305733281,Quercus
305733368,Robinia
305733737,Phoenix
305733739,Phoenix
305733740,Phoenix
305733743,Phoenix
305734025,Acer
305734228,Quercus
305735500,Betula
305735527,Quercus
305735760,Quercus
305736013,Quercus
305736357,Quercus
305736358,Quercus
305736634,Unknown
305736902,Quercus
305736904,Quercus
305737254,Quercus
305737684,Acer
305737913,Dicksonia
305738049,Quercus
305738457,Acer
305738742,Quercus
305738973,Quercus
305738975,Quercus
305739102,Salix
305742801,Sambucus
305742927,Buxus
305743173,Buxus
305743583,Unknown
305744235,Buxus
305749897,Buxus
305825003,Hesperocyparis
305825633,Tilia
305826569,Tilia
305826570,Tilia
305827408,Fraxinus
305829505,Hesperocyparis
305829506,Hesperocyparis
305829507,Hesperocyparis
305829511,Acer
305829512,Hesperocyparis
305830486,Prunus
305830848,Phoenix
305831590,Quercus
305831591,Quercus
305833253,Phoenix
305833257,Phoenix
305833768,Phoenix
305835479,Phoenix
305835485,Phoenix
305835486,Phoenix
305835489,Phoenix
305835494,Phoenix
305951957,Phoenix
305951958,Phoenix
305951959,Phoenix
305951961,Phoenix
305951962,Phoenix
305951963,Phoenix
305952631,Hesperocyparis
305953354,Phoenix
305953355,Phoenix
305953357,Phoenix
305953361,Phoenix
305953672,Quercus
305954496,Fraxinus
305954967,Alnus
305956127,Betula
305956133,Betula
305956379,Fagus
305957508,Phoenix
305957886,Hesperocyparis
305958230,Hesperocyparis
305958231,Hesperocyparis
305958430,Quercus
305960047,Quercus
305960223,Quercus
305960344,Fagus
305960712,Quercus
305960946,Quercus
305961126,Aesculus
305965754,Quercus
305965994,Quercus
305966843,Quercus
305967434,Quercus
305968011,Quercus
305968211,Quercus
305968936,Aesculus
305969665,Aesculus
305969667,Aesculus
305969877,Quercus
305970226,Quercus
305970230,Quercus
305970709,Fraxinus
305970711,Fraxinus
305970944,Phoenix
305970946,Phoenix
305970947,Phoenix
305971266,Phoenix
305971267,Phoenix
305971568,Tilia
305971893,Phoenix
305971896,Phoenix
305971897,Phoenix
305972281,Quercus
305972384,Quercus
305972500,Quercus
305977309,Morella
306021869,Juglans
306218997,Pinus
306287137,Fraxinus
306297663,Unknown
306299502,Populus
306362904,Ilex
306385571,Dicksonia
306503961,Acer
306504534,Unknown
306504944,Unknown
306505116,Unknown
306505374,Unknown
306505654,Fraxinus
306506079,Acer
306506318,Pinus
306506686,Pinus
306507359,Pinus
306508078,Pinus
306508525,Pinus
306509128,Unknown
306511294,Pinus
306511709,Acer
306512110,Unknown
306512529,Unknown
306513561,Pinus
306513958,Pinus
306516287,Unknown
306613665,Unknown
306667731,Dicksonia
306668020,Dicksonia
306769599,Salix
306771539,Unknown
306772312,Unknown
306772459,Salix
306772756,Salix
306773562,Salix
306775287,Salix
306775415,Fagus
306775584,Fagus
306775915,Fagus
306776540,Fagus
306776671,Unknown
306776990,Fraxinus
306777474,Fraxinus
306778408,Prunus
306779318,Fraxinus
306779465,Unknown
306781169,Fag
306795340,Fagus
307039196,Unknown
30706336,Diadophis
30718049,Unknown
30736421,Phoenix
307456292,Betula
307456592,Unknown
307456739,Unknown
307456837,Castanea
307489282,Phoenix
307605724,Pinus
307606972,Unknown
307667849,Unknown
307847357,Unknown
308135642,Phoenix
308135644,Phoenix
308135645,Phoenix
308135646,Phoenix
308135648,Phoenix
308135978,Quercus
308136120,Hesperocyparis
308136314,Quercus
308136440,Quercus
308136627,Quercus
308136744,Quercus
308166168,Unknown
30819235,Unknown
308258475,Unknown
30826434,Californicae
308293823,Unknown
308499323,Unknown
3085347,Unknown
308631668,Castanea
308631669,Castanea
308631670,Fagus
308632620,Fagus
308632790,Fagus
308633187,Fagus
308633564,Fagus
308634167,Quercus
308634542,Unknown
308634791,Fagus
308635069,Quercus
308635389,Fagus
308635672,Acer
308635673,Acer
308635844,Fagus
308636062,Pinus
308636228,Quercus
308636401,Quercus
308636588,Tilia
308636839,Quercus
308636841,Quercus
308637039,Quercus
308637215,Quercus
308637528,Quercus
308637691,Fagus
308637819,Quercus
308955689,Tilia
308958386,Tilia
308958598,Phoenix
308958708,Phoenix
308982662,Pinus
309374956,Unknown
309836305,Cibotium
310092498,Cedrus
310161301,Acer
310256113,Quercus
310256114,Quercus
310258489,Fraxinus
310258500,Fraxinus
310258506,Fraxinus
310386878,Unknown
310426267,Prunus
310505857,Acer
310506383,Styphnolabium
310508241,Fagus
310509365,Fagus
310511075,Acer
310614693,Unknown
310697808,Fraxinus
310840731,Quercus
310991258,Acer
310991354,Acer
310991419,Acer
311003371,Acer
311062163,Acer
311062660,Acer
311077597,Arecaceae
311087328,Acer
311087793,Acer
311088315,Acer
311088584,Unknown
311437962,Unknown
311438217,Unknown
31143984,Unknown
311533030,Unknown
311534115,Platanus
311586069,Phoenix
311667383,Fagus
311781901,Arthroleptis
311998648,Tilia
312228436,Acer
312228766,Populus
312229736,Fagus
312252740,Quercus
312379488,Sequoia
312531400,Acer
312641607,Quercus
312641937,Unknown
312641995,Quercus
312646588,Quercus
312660078,Quercus
312660333,Phoenix
312660334,Phoenix
312660609,Quercus
312661015,Quercus
312661016,Quercus
312661419,Phoenix
312661420,Phoenix
312661935,Pinus
312662351,Quercus
312662668,Quercus
312662980,Quercus
312663429,Quercus
312663765,Quercus
312663769,Quercus
312667417,Quercus
312667418,Quercus
312667420,Quercus
312667424,Quercus
312667425,Quercus
312668006,Phoenix
312668007,Phoenix
312668008,Phoenix
312668538,Robinia
312668539,Robinia
312668789,Fagus
312669066,Fagus
312669425,Quercus
312670161,Castanea
312670162,Quercus
312670460,Quercus
312671920,Fagus
312672162,Fagus
312672401,Fagus
312672831,Quercus
312673430,Quercus
312673433,Quercus
312673902,Quercus
312674118,Quercus
312674524,Quercus
312675141,Quercus
312675450,Robinia
312675882,Pinus
312676362,Salix
312677656,Phoenix
312677659,Phoenix
312677662,Phoenix
312677665,Phoenix
312841033,Cedrus
312841193,Prunus
312841355,Phoenix
312841360,Phoenix
312842215,Phoenix
312842380,Phoenix
312842740,Acer
312843084,Pinus
312843085,Pinus
312843295,Quercus
312843704,Robinia
312843862,Robinia
312844013,Catalpa
312844242,Catalpa
312844818,Fagus
312845012,Fagus
312845267,Robinia
312845402,Fagus
312845840,Fagus
312845966,Fagus
312846224,Fagus
312846468,Fagus
312846627,Fagus
312846835,Quercus
312846953,Fagus
312847257,Fagus
312847478,Fagus
312847608,Fagus
312848169,Fagus
312848312,Fagus
312848614,Fagus
312848832,Fagus
312849050,Fagus
312849051,Fagus
312849217,Fagus
312849321,Fagus
312849540,Fagus
312849743,Fagus
312882579,Quercus
312883090,Arbutus
312883539,Quercus
312883946,Quercus
312884733,Quercus
312885193,Arbutus
312885884,Quercus
312886177,Quercus
312886522,Arbutus
312887076,Quercus
312887477,Quercus
312889368,Quercus
312889619,Quercus
312889946,Quercus
312890164,Robinia
312890411,Quercus
312891599,Robinia
312892292,Quercus
312892294,Quercus
312892548,Quercus
312912445,Quercus
312912763,Quercus
312913289,Quercus
312913816,Quercus
312914072,Quercus
312914365,Quercus
312915038,Quercus
312916874,Quercus
312917354,Quercus
312917991,Quercus
312920295,Quercus
312920614,Quercus
312920834,Quercus
312921119,Quercus
312921562,Quercus
312921822,Quercus
312922104,Quercus
312922362,Quercus
312923187,Quercus
312923192,Quercus
312924061,Quercus
312926159,Quercus
312926161,Quercus
312926162,Quercus
312927399,Quercus
312927701,Quercus
312927974,Quercus
312928149,Quercus
312928441,Quercus
312928442,Quercus
312928731,Quercus
312928799,Quercus
312929063,Quercus
312929317,Quercus
312929620,Quercus
312929784,Quercus
312930091,Pinus
312930272,Quercus
312931244,Aesculus
312931466,Acer
312931677,Aesculus
312932095,Aesculus
312937834,Quercus
312938495,Quercus
312939204,Quercus
312956228,Quercus
312956696,Fraxinus
312956938,Unknown
313046074,Unknown
313118255,Ribes
313118773,Ribes
313119975,Ribes
313384231,Aesculus
313384588,Fraxinus
313384947,Fraxinus
313402638,Acer
313403335,Acer
313404340,Acer
313404487,Platanus
313404673,Prunus
313520302,Unknown
313522275,Acer
313523103,Quercus
313534684,Unknown
313535125,Fagus
313536305,Unknown
313597709,Unknown
313598160,Aria
313599525,Aria
313628730,Aria
313628937,Unknown
313629110,Unknown
313629359,Unknown
313634941,Unknown
313635383,Unknown
313636424,Unknown
313636735,Unknown
313638283,Unknown
313771148,Unknown
313771518,Quercus
313771593,Quercus
313771797,Unknown
313771962,Unknown
313772004,Unknown
313772307,Fraxinus
313772416,Unknown
313772497,Quercus
313772698,Quercus
313772790,Unknown
313772907,Quercus
313773069,Quercus
313773666,Unknown
313774470,Quercus
313774563,Unknown
313774875,Quercus
313774963,Acer
313775001,Quercus
313775029,Quercus
313775062,Quercus
313775100,Quercus
313775131,Quercus
313775236,Unknown
313776011,Quercus
313879640,Cedrus
313880018,Ulmus
313884103,Unknown
313898318,Acer
314040200,Cyathea
314103833,Fagus
314143596,Acer
314181442,Acer
314181530,Acer
314389284,Arecaceae
314480919,Acer
314537186,Acer
314596769,Sorbus
314597313,Unknown
314597398,Unknown
314609928,Quercus
314823044,Quercus
314986437,Salix
314986791,Salix
314987100,Acer
314987610,Betula
314987889,Unknown
314990513,Quercus
314991013,Unknown
314991459,Unknown
315049665,Unknown
315050497,Unknown
315068791,Unknown
315069753,Sambucus
315071849,Unknown
315072870,Ilex
315073080,Unknown
315073255,Quercus
315073564,Unknown
315074072,Quercus
315074785,Quercus
315075316,Quercus
315075541,Unknown
315076706,Unknown
315077479,Unknown
315078101,Unknown
315078229,Unknown
315080151,Unknown
315080321,Unknown
315081469,Unknown
315081886,Unknown
315082362,Unknown
315083881,Unknown
315084049,Unknown
315084227,Unknown
315085837,Unknown
315230001,Neltuma
315233632,Unknown
315410114,Unknown
315430468,Unknown
315562446,Unknown
315563885,Aesculus
315564309,Salix
315564718,Unknown
315591647,Quercus
315592310,Quercus
315592862,Quercus
315593551,Quercus
315594692,Quercus
315596700,Catalpa
315596703,Catalpa
315597458,Phoenix
315597462,Phoenix
315598009,Acer
315598712,Acer
315599145,Quercus
315599716,Quercus
315602007,Phoenix
315602011,Phoenix
315602013,Phoenix
315602016,Phoenix
315602017,Phoenix
315602020,Phoenix
315602027,Phoenix
315605167,Phoenix
315605168,Phoenix
315660824,Melia
315721397,Salix
315721917,Unknown
315722206,Salix
315733977,Phoenix
315733979,Phoenix
315733980,Phoenix
315734335,Phoenix
315734336,Phoenix
315734338,Phoenix
315734805,Phoenix
315734806,Phoenix
315734807,Phoenix
315735494,Robinia
315735495,Robinia
315735869,Robinia
315736062,Robinia
315736308,Quercus
315736823,Catalpa
315736824,Catalpa
315737024,Catalpa
315737653,Phoenix
315737656,Phoenix
315737658,Phoenix
315737813,Phoenix
315738327,Phoenix
315738328,Phoenix
315738330,Phoenix
315738331,Phoenix
315738609,Phoenix
315738610,Phoenix
315738612,Phoenix
315739311,Phoenix
315739312,Phoenix
315739313,Phoenix
315739314,Phoenix
315739844,Phoenix
315739846,Phoenix
315739847,Phoenix
315740807,Phoenix
315740809,Phoenix
315740810,Phoenix
315740813,Phoenix
315741036,Quercus
315741235,Quercus
315741970,Quercus
315743223,Totara
315744496,Quercus
315744630,Quercus
315744868,Quercus
315745065,Quercus
315745218,Quercus
315745350,Quercus
315745545,Quercus
315745730,Quercus
315745732,Quercus
315779771,Fraxinus
31581230,Unknown
31581894,Unknown
315912116,Pinus
316078686,Unknown
316122726,Platanus
316122773,Sophora
316343792,Quercus
316344777,Quercus
316543703,Salix
316550985,Acer
316551195,Fraxinus
316689135,Phoenix
316689360,Phoenix
316689361,Phoenix
316690071,Phoenix
316690072,Phoenix
316690073,Phoenix
316690680,Pinus
316690682,Pinus
316691003,Pinus
316691239,Quercus
316691502,Pinus
316691655,Quercus
316691864,Pinus
316691866,Pinus
316692135,Pinus
316692137,Pinus
316692221,Pinus
316692476,Quercus
316692951,Pinus
316692954,Pinus
316694152,Robinia
316694153,Quercus
316706542,Unknown
316747491,Acer
316752932,Aesculus
316806585,Unknown
316864743,Fagus
317070544,Unknown
317070550,Unknown
317070551,Unknown
317128262,Unknown
317191266,Fraxinus
317191793,Unknown
317191843,Unknown
317204975,Unknown
317229733,Platanus
317414219,Salix
317414528,Salix
317422103,Unknown
317478546,Quercus
317518152,Dicksonia
31752155,Unknown
317592284,Unknown
317780292,Unknown
317780306,Unknown
317886865,Beargrass
318002596,Unknown
318088342,Unknown
318236220,Tilia
318236718,Tilia
318237137,Aesculus
318237530,Acer
318237976,Tilia
318238921,Acer
318239395,Ulmus
318239764,Quercus
318241061,Tilia
318241591,Tilia
318242283,Tilia
318243062,Quercus
318243796,Acer
318345508,Robinia
318499914,Unknown
318663245,Unknown
318798005,Freycinetia
319260502,Quercus
319348064,Eucalyptus
319583624,Nothofagus
31964125,Araneidae
319830522,Eucalyptus
319884631,Unknown
319963224,Unknown
320058801,Unknown
320077045,Unknown
320360472,Unknown
320534337,Unknown
320600929,Tilia
320601168,Prunus
320601386,Pinus
320601603,Pinus
320601781,Pinus
320601867,Pinus
320602382,Phoenix
320602383,Phoenix
320603684,Phoenix
320603685,Phoenix
320603686,Phoenix
320603688,Phoenix
320603690,Phoenix
320603691,Phoenix
320603692,Phoenix
320606906,Phoenix
320606907,Phoenix
320606909,Phoenix
320606911,Phoenix
320606912,Phoenix
320606913,Phoenix
320606915,Phoenix
320606916,Phoenix
320606920,Phoenix
320607411,Magnolia
320607682,Magnolia
320608489,Unknown
320608636,Magnolia
320609114,Unknown
320610567,Laurus
320610569,Laurus
320610570,Laurus
320610571,Laurus
320610572,Laurus
320610810,Liquidambar
320612252,Liquidambar
320612317,Liquidambar
320612538,Robinia
320613362,Liquidambar
320613480,Liquidambar
320613623,Tilia
320613761,Tilia
320615072,Ligustrum
320615073,Ligustrum
320615337,Tilia
320616057,Ulmus
320616250,Phoenix
320616253,Phoenix
320616254,Phoenix
320616641,Phoenix
320616645,Phoenix
320616646,Phoenix
320617023,Phoenix
320617025,Phoenix
320617628,Platanus
320617630,Platanus
320619695,Taxus
320619697,Tamarix
320619698,Magnolia
320619699,Tamarix
320619702,Tamarix
320623775,Phoenix
320623776,Phoenix
320623778,Phoenix
320623782,Phoenix
320623783,Phoenix
320623784,Phoenix
320623796,Phoenix
320623797,Phoenix
320623798,Phoenix
320623801,Phoenix
320623802,Phoenix
320623803,Phoenix
320623805,Phoenix
320623806,Phoenix
320623807,Phoenix
320676316,Phoenix
320676319,Phoenix
320676321,Phoenix
320676322,Phoenix
320676326,Phoenix
320676328,Phoenix
320676329,Phoenix
320676331,Phoenix
320676332,Phoenix
320676335,Phoenix
320676338,Phoenix
320676340,Phoenix
320676342,Phoenix
320676343,Phoenix
320677484,Trachycarpus
320677489,Trachycarpus
320679284,Phoenix
320679287,Phoenix
320679292,Phoenix
320679293,Phoenix
320679296,Phoenix
320679297,Phoenix
320679298,Phoenix
320679302,Phoenix
320680260,Trachycarpus
320680261,Trachycarpus
320680267,Trachycarpus
320680268,Trachycarpus
320680709,Magnolia
320681327,Magnolia
320681328,Magnolia
320745062,Unknown
320797410,Magnolia
320797411,Magnolia
320797845,Magnolia
320797846,Magnolia
320797849,Magnolia
320798885,Phoenix
320798886,Phoenix
320798888,Phoenix
320798889,Phoenix
320798890,Phoenix
320798891,Phoenix
320799265,Phoenix
320799266,Phoenix
320799267,Phoenix
320799557,Quercus
320799813,Quercus
320800073,Catalpa
320800192,Treefern
320801148,Magnolia
320801150,Magnolia
320801989,Aesculus
320801990,Aesculus
320801992,Tilia
320801993,Tilia
320803432,Phoenix
320803433,Phoenix
320803435,Phoenix
320803821,Phoenix
320803822,Phoenix
320803823,Phoenix
320803828,Phoenix
320804052,Tilia
320804326,Aesculus
320804512,Unknown
320805480,Aesculus
320805633,Robinia
320805741,Robinia
320805900,Aesculus
320808111,Aesculus
320808292,Aesculus
320808293,Aesculus
320808589,Aesculus
320808590,Aesculus
320808833,Robinia
320809048,Robinia
320809421,Ulmus
320809911,Fagus
320809913,Fagus
320810104,Pinus
320810417,Pinus
320810419,Pinus
320810727,Quercus
320810728,Quercus
320811902,Unknown
320812035,Alnus
320812187,Alnus
320812323,Quercus
320885241,Unknown
320928829,Arecaceae
320948633,Unknown
321347086,Alsophila
321551120,Unknown
321887108,Unknown
321975756,Unknown
321983942,Unknown
321984004,Unknown
321984072,Unknown
321984137,Unknown
321984241,Unknown
321984266,Unknown
321984285,Unknown
321984343,Unknown
321984428,Unknown
321984450,Platanus
321984479,Unknown
321984549,Unknown
321984594,Platanus
322004252,Dicksonia
322309324,Unknown
322474095,Unknown
322475286,Unknown
322476368,Unknown
322478761,Unknown
322654069,Unknown
322656357,Unknown
322658004,Unknown
322707079,Unknown
322811596,Platanus
322811819,Platanus
322858658,Platanus
322858716,Platanus
322905208,Unknown
322905268,Platanus
322909502,Salix
322909936,Salix
322909939,Salix
322910082,Salix
322910257,Salix
322910754,Salix
322910755,Salix
322910757,Salix
322910758,Salix
322911660,Salix
322911967,Salix
322913059,Salix
322913887,Salix
322914915,Salix
322914916,Salix
322914917,Salix
322915355,Salix
322915356,Salix
322915357,Salix
322915361,Salix
322915836,Salix
322915840,Salix
322916141,Salix
322916142,Salix
322999053,Quercus
323047939,Platanus
323048227,Platanus
323048692,Platanus
323048754,Platanus
323074457,Jacaranda
323296935,Unknown
32330918,Arecaceae
323473284,Tilia
323475417,Aesculus
323520307,Unknown
323613804,Treefern
323928571,Unknown
324459100,Hesperocyparis
324459431,Jacaranda
324514627,Taxodium
324571115,Unknown
324596,Unknown
324649558,Dicksonia
324659275,Unknown
324719869,Quercus
324731763,Salix
324793796,Jacaranda
324838904,Phoenix
324838906,Phoenix
324838907,Phoenix
324839166,Rhopalostylis
324839708,Phoenix
324839709,Phoenix
324839710,Phoenix
324839711,Phoenix
324839712,Phoenix
324839713,Phoenix
324839714,Phoenix
324839715,Phoenix
324839716,Phoenix
324839717,Phoenix
324839949,Robinia
324840216,Robinia
324840219,Robinia
324840220,Robinia
324841070,Phoenix
324841071,Phoenix
324841072,Phoenix
324841459,Morus
32486489,Colaptes
324900082,Robinia
324900083,Robinia
324900863,Robinia
324902826,Populus
324902828,Populus
324902829,Populus
324903344,Populus
324903349,Populus
324903350,Populus
324904143,Platanus
324904145,Platanus
324904146,Platanus
324904692,Platanus
324905081,Robinia
324905430,Platanus
324905433,Platanus
324906381,Phoenix
324906384,Phoenix
324906385,Phoenix
324906387,Phoenix
324907253,Quercus
324907254,Quercus
324907255,Quercus
324907259,Quercus
324907887,Populus
324907889,Populus
324908420,Quercus
324908634,Prunus
324909419,Phoenix
324909423,Phoenix
324909424,Phoenix
324910428,Unknown
324910431,Alnus
324910907,Alnus
324915575,Quercus
324916163,Alnus
324916166,Alnus
324916169,Alnus
324916374,Betula
324916582,Quercus
324916888,Robinia
324917092,Quercus
324917310,Quercus
324917312,Quercus
324917657,Quercus
324917658,Quercus
324917866,Quercus
325240754,Platanus
325346622,Platanus
325455853,Phoenix
325571801,Platanus
325748220,Unknown
325770039,Acer
325776091,Unknown
325822385,Quercus
325911372,Unknown
326020589,Unknown
326028806,Quercus
326216641,Unknown
326547216,Terminalia
326713190,Unknown
326745267,Quercus
326745270,Quercus
326745448,Quercus
326745775,Quercus
326745895,Quercus
326746027,Quercus
326746272,Quercus
326746503,Quercus
326746651,Quercus
326814350,Unknown
32686475,Unknown
326909785,Unknown
326927287,Unknown
327057745,Unknown
327348674,Acer
327420059,Unknown
327490838,Cyathea
327532759,Prumnopitys
327990070,Unknown
328161097,Unknown
328459771,Ligustrum
328571368,Unknown
328682711,Dicksonia
328682719,Olearia
328695665,Terminalia
328725162,Platanus
328725213,Platanus
328729498,Monterrey
328729532,Monterrey
3287306,Monterey
328886067,Platanus
328896704,Cedrus
328995895,Unknown
329343316,Unknown
32938774,Unknown
329388864,Unknown
329498901,Unknown
329809584,Unknown
329918724,Kunzea
330035044,Unknown
330098856,Unknown
330267918,Quercus
330354129,Unknown
330455923,Unknown
330555299,Metrosideros
330611972,Unknown
330665488,Cyathea
330678752,Cyathea
330776365,Salix
330795262,Eucalyptus
330846622,Unknown
33097371,Californicae
33097372,Californicae
331082227,Unknown
331089376,Unknown
331098801,Unknown
33120506,Unknown
331266944,Unknown
33128494,Unknown
331287236,Unknown
331423393,Quercus
33148472,Veronica
331519424,Pterophylla
331533916,Unknown
331615114,Unknown
33163403,Dicksonia
331700123,Arecaceae
331720315,Unknown
33179912,Widow
331816888,Salix
331838436,Unknown
331845346,Unknown
33188039,Porzana
331890237,Rhopalostylis
332421939,Salix
332440727,Unknown
332480473,Quercus
332517697,Unknown
332606626,Unknown
332606914,Unknown
332613362,Unknown
332630052,Unknown
332731759,Phoenix
332732259,Unknown
332760197,Unknown
332985299,Unknown
333025085,Unknown
333037307,Unknown
333275324,Unknown
333471586,Cyathea
3334768,Quercus
333504506,Unknown
333504575,Unknown
33353471,Unknown
333579478,Unknown
333755952,Unknown
334025509,Pinus
334148968,Unknown
334149382,Unknown
334315484,Treefern
334441576,Eucalyptus
334455451,Unknown
334480641,Cervus
334480676,Cervus
334480805,Cervus
334480912,Cervus
334689542,Unknown
334731962,Unknown
334799942,Unknown
334799943,Unknown
334894517,Unknown
334982695,Unknown
335003439,Unknown
335035873,Arecaceae
335099286,Unknown
335145622,Tilia
335145683,Tilia
335187045,Unknown
335248227,Unknown
335425251,Jacaranda
335479656,Unknown
335524723,Mimosaceae
335646634,Unknown
335647033,Unknown
335702356,Unknown
335740166,Carpinus
335741435,Quercus
335741715,Quercus
335742270,Unknown
335831862,Quercus
335939998,Unknown
336015919,Unknown
336053816,Unknown
336092784,Populus
336094159,Unknown
336171936,Unknown
33619443,Monterey
336257992,Quercus
336299972,Unknown
336300057,Unknown
336300295,Unknown
336300385,Unknown
336300452,Quercus
336375552,Enterolobium
336380914,Enterolobium
336410057,Hesperocyparis
336410181,Hesperocyparis
336428565,Sphaeropteris
336548339,Acer
336568636,Unknown
336582466,Psidium
336585279,Persea
336597044,Unknown
336597726,Unknown
336679479,Unknown
336803517,Unknown
336824734,Populus
336835457,Unknown
337145204,Unknown
337273110,Unknown
337290620,Treefern
33730206,Arecaceae
337519588,Unknown
337934243,Unknown
338085438,Terminalia
338092485,Unknown
338179394,Unknown
338204068,Unknown
338311549,Unknown
338321168,Unknown
338481851,Unknown
338567223,Unknown
33861849,Unknown
338650882,Douglas
338668882,Unknown
338743193,Unknown
338901117,Unknown
339137912,Dicksonia
339294316,Unknown
339312455,Annona
339515508,Unknown
339529756,Unknown
339617384,Unknown
339843317,Psidium
340089863,Unknown
340229888,Unknown
340286520,Unknown
340365336,Unknown
340400320,Eucalyptus
341040919,Prosopis
34104812,Unknown
341084123,Unknown
341193853,Unknown
34135298,Unknown
341692187,Unknown
341707908,Ficus
341957568,Pseudotsuga
341958141,Pseudotsuga
341968706,Pseudotsuga
342127092,Arecaceae
342137255,Ulmus
342137533,Ulmus
342165753,Unknown
342296251,Unknown
342335763,Unknown
34256424,Unknown
34266810,Unknown
342833530,Californicae
343041860,Vitex
343042004,Vitex
343042461,Vitex
343042569,Vitex
343042919,Vitex
343043144,Vitex
343043321,Unknown
343106226,Unknown
343477746,Unknown
343862604,Unknown
34391512,Wheki
343917554,Unknown
343924956,Arecaceae
34393391,Dicksonia
34394764,Unknown
344144754,Unknown
344204503,Arecaceae
344399546,Robinia
344528200,Unknown
344665009,Unknown
344742382,Phoenix
34476809,Fagus
345326540,Unknown
345628474,Unknown
34570628,Prunus
